"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
27552,"9","Abnormal","2025-10-10T16:41:02.319282Z",1029498,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/326/23/1732230277.000000000.jpg",3.556,"2025-10-10T16:41:02.319304Z"
29401,"9","Abnormal","2025-10-12T04:08:21.342772Z",1029499,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/00/1732233879.000000000.jpg",1.859,"2025-10-12T04:08:21.342781Z"
29402,"9","","2025-10-12T04:08:24.470246Z",1029500,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/01/1732237480.000000000.jpg",1.125,"2025-10-12T04:08:24.470258Z"
29403,"9","","2025-10-12T04:08:28.817569Z",1029501,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/02/1732241103.000000000.jpg",2.074,"2025-10-12T04:08:28.817576Z"
29404,"9","","2025-10-12T04:08:33.021553Z",1029502,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/03/1732244705.000000000.jpg",2.358,"2025-10-12T04:08:33.021561Z"
29405,"9","Abnormal","2025-10-12T04:08:37.127999Z",1029503,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/04/1732248334.000000000.jpg",1.29,"2025-10-12T04:08:37.128007Z"
29406,"9","","2025-10-12T04:08:40.360877Z",1029504,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/05/1732251937.000000000.jpg",1.077,"2025-10-12T04:08:40.360884Z"
29407,"9","","2025-10-12T04:08:43.752578Z",1029505,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/06/1732255581.000000000.jpg",1.431,"2025-10-12T04:08:43.752587Z"
29408,"9","","2025-10-12T04:08:47.748541Z",1029506,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/327/07/1732259195.000000000.jpg",0.943,"2025-10-12T04:08:47.748551Z"
29409,"9","","2025-10-12T04:08:53.440587Z",1029507,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/08/1731484811.000000000.jpg",1.628,"2025-10-12T04:08:53.440621Z"
29410,"9","","2025-10-12T04:08:56.420588Z",1029508,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/09/1731488415.000000000.jpg",0.962,"2025-10-12T04:08:56.420606Z"
27028,"9","","2025-10-08T20:24:51.238456Z",1029509,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/10/1731492017.000000000.jpg",4.102,"2025-10-08T20:24:51.238464Z"
29411,"9","","2025-10-12T04:09:11.545354Z",1029510,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/11/1731495628.000000000.jpg",1.679,"2025-10-12T04:09:11.545362Z"
29412,"9","","2025-10-12T04:09:15.345821Z",1029511,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/12/1731499249.000000000.jpg",1.564,"2025-10-12T04:09:15.345839Z"
29413,"9","","2025-10-12T04:09:19.666476Z",1029512,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/13/1731502851.000000000.jpg",1.171,"2025-10-12T04:09:19.666512Z"
29414,"9","","2025-10-12T04:09:24.931534Z",1029513,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/14/1731506469.000000000.jpg",1.763,"2025-10-12T04:09:24.931541Z"
29415,"9","Abnormal","2025-10-12T04:09:34.453654Z",1029514,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/15/1731510079.000000000.jpg",6.754,"2025-10-12T04:09:34.453679Z"
29416,"9","Abnormal","2025-10-12T04:09:39.808897Z",1029515,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/16/1731513680.000000000.jpg",1.976,"2025-10-12T04:09:39.808905Z"
29417,"9","Abnormal","2025-10-12T04:09:43.566793Z",1029516,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/17/1731517311.000000000.jpg",1.364,"2025-10-12T04:09:43.566800Z"
29418,"9","Abnormal","2025-10-12T04:09:47.661118Z",1029517,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/18/1731520955.000000000.jpg",1.481,"2025-10-12T04:09:47.661136Z"
29419,"9","Abnormal","2025-10-12T04:09:51.516681Z",1029518,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/19/1731524559.000000000.jpg",1.222,"2025-10-12T04:09:51.516690Z"
29420,"9","Abnormal","2025-10-12T04:09:57.014882Z",1029519,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/20/1731528168.000000000.jpg",2.73,"2025-10-12T04:09:57.014889Z"
29421,"9","Abnormal","2025-10-12T04:10:00.480725Z",1029520,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/21/1731531781.000000000.jpg",1.122,"2025-10-12T04:10:00.480748Z"
29422,"9","Abnormal","2025-10-12T04:10:10.022696Z",1029521,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/22/1731535386.000000000.jpg",8.167,"2025-10-12T04:10:14.248476Z"
29423,"9","Abnormal","2025-10-12T04:10:18.100998Z",1029522,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/318/23/1731538989.000000000.jpg",8.023,"2025-10-12T04:10:28.805639Z"
29424,"9","Abnormal","2025-10-12T04:10:34.630525Z",1029523,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/00/1731542592.000000000.jpg",2.832,"2025-10-12T04:10:34.630534Z"
29425,"9","","2025-10-12T04:10:38.583994Z",1029524,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/01/1731546199.000000000.jpg",1.324,"2025-10-12T04:10:38.584012Z"
27609,"9","","2025-10-10T16:43:18.536932Z",1029525,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/02/1731549799.000000000.jpg",1.084,"2025-10-10T16:43:18.536940Z"
29426,"9","","2025-10-12T04:10:47.714049Z",1029526,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/03/1731553412.000000000.jpg",1.856,"2025-10-12T04:10:47.714086Z"
29427,"9","","2025-10-12T04:10:51.206964Z",1029527,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/04/1731557033.000000000.jpg",1.274,"2025-10-12T04:10:51.206970Z"
29428,"9","","2025-10-12T04:10:55.507298Z",1029528,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/05/1731560634.000000000.jpg",1.768,"2025-10-12T04:10:55.507306Z"
29429,"9","","2025-10-12T04:10:59.129155Z",1029529,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/06/1731564269.000000000.jpg",0.852,"2025-10-12T04:10:59.129163Z"
29430,"9","","2025-10-12T04:11:02.481223Z",1029530,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/319/07/1731567873.000000000.jpg",1.225,"2025-10-12T04:11:02.481232Z"
29431,"9","","2025-10-12T04:11:07.218018Z",1029531,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/08/1730880005.000000000.jpg",2.045,"2025-10-12T04:11:07.218032Z"
29432,"9","Abnormal","2025-10-12T04:11:11.278096Z",1029532,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/09/1730883629.000000000.jpg",1.816,"2025-10-12T04:11:11.278104Z"
29433,"9","","2025-10-12T04:11:15.878701Z",1029533,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/10/1730887229.000000000.jpg",2.174,"2025-10-12T04:11:15.878710Z"
29434,"9","","2025-10-12T04:11:20.736513Z",1029534,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/11/1730890834.000000000.jpg",2.292,"2025-10-12T04:11:20.736525Z"
29435,"9","","2025-10-12T04:11:24.425956Z",1029535,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/12/1730894437.000000000.jpg",1.244,"2025-10-12T04:11:24.425971Z"
29436,"9","","2025-10-12T04:11:27.886173Z",1029536,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/13/1730898059.000000000.jpg",1.254,"2025-10-12T04:11:27.886183Z"
29437,"9","","2025-10-12T04:11:42.602975Z",1029537,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/14/1730901669.000000000.jpg",11.294,"2025-10-12T04:11:42.602995Z"
29438,"9","","2025-10-12T04:11:49.356994Z",1029538,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/15/1730905271.000000000.jpg",3.538,"2025-10-12T04:11:49.357000Z"
29439,"9","Abnormal","2025-10-12T04:11:54.534125Z",1029539,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/16/1730908897.000000000.jpg",3.049,"2025-10-12T04:11:54.534132Z"
29440,"9","Abnormal","2025-10-12T04:11:58.239557Z",1029540,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/17/1730912505.000000000.jpg",1.364,"2025-10-12T04:11:58.239575Z"
29441,"9","Abnormal","2025-10-12T04:12:02.206101Z",1029541,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/18/1730916123.000000000.jpg",1.556,"2025-10-12T04:12:02.206127Z"
29442,"9","Abnormal","2025-10-12T04:12:05.964146Z",1029542,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/19/1730919737.000000000.jpg",1.259,"2025-10-12T04:12:05.964155Z"
29443,"9","Abnormal","2025-10-12T04:12:10.276058Z",1029543,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/20/1730923340.000000000.jpg",1.211,"2025-10-12T04:12:10.276093Z"
29444,"9","Abnormal","2025-10-12T04:12:15.899109Z",1029544,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/21/1730926972.000000000.jpg",1.613,"2025-10-12T04:12:15.899120Z"
29445,"9","","2025-10-12T04:12:20.809608Z",1029545,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/22/1730930574.000000000.jpg",1.892,"2025-10-12T04:12:20.809617Z"
27559,"9","Abnormal","2025-10-10T16:41:15.621579Z",1029546,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/311/23/1730934189.000000000.jpg",2.372,"2025-10-10T16:41:15.621588Z"
29446,"9","Abnormal","2025-10-12T04:12:30.315217Z",1029547,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/00/1730937800.000000000.jpg",2.627,"2025-10-12T04:12:30.315228Z"
29447,"9","","2025-10-12T04:12:34.429052Z",1029548,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/01/1730941403.000000000.jpg",1.676,"2025-10-12T04:12:34.429061Z"
28043,"11","","2025-10-11T18:25:10.089104Z",1029549,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/02/1730945050.000000000.jpg",1.42,"2025-10-11T18:25:10.089113Z"
29448,"9","","2025-10-12T04:12:44.166659Z",1029550,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/03/1730948664.000000000.jpg",1.263,"2025-10-12T04:12:44.166668Z"
27042,"9","","2025-10-08T20:26:21.028508Z",1029551,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/04/1730952279.000000000.jpg",4.252,"2025-10-08T20:26:21.028516Z"
29449,"9","","2025-10-12T04:12:50.912845Z",1029552,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/05/1730955892.000000000.jpg",1.086,"2025-10-12T04:12:50.912851Z"
29450,"9","Abnormal","2025-10-12T04:13:04.182908Z",1029553,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/06/1730959510.000000000.jpg",6.155,"2025-10-12T04:13:04.182932Z"
29451,"9","Abnormal","2025-10-12T04:13:10.493767Z",1029554,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/312/07/1730963120.000000000.jpg",3.817,"2025-10-12T04:13:10.493782Z"
29452,"9","","2025-10-12T04:13:22.060248Z",1029555,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/08/1732780811.000000000.jpg",8.098,"2025-10-12T04:13:22.060261Z"
29453,"9","","2025-10-12T04:13:26.980762Z",1029556,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/09/1732784422.000000000.jpg",2.181,"2025-10-12T04:13:26.980769Z"
29454,"9","","2025-10-12T04:13:30.162727Z",1029557,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/10/1732788037.000000000.jpg",0.688,"2025-10-12T04:13:30.162734Z"
29455,"9","","2025-10-12T04:13:34.795312Z",1029558,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/11/1732791637.000000000.jpg",1.629,"2025-10-12T04:13:34.795320Z"
29456,"9","","2025-10-12T04:13:39.213011Z",1029559,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/12/1732795250.000000000.jpg",1.434,"2025-10-12T04:13:39.213025Z"
29457,"9","","2025-10-12T04:13:44.755643Z",1029560,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/13/1732798863.000000000.jpg",3.219,"2025-10-12T04:13:44.755657Z"
29458,"9","","2025-10-12T04:13:49.722276Z",1029561,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/14/1732802494.000000000.jpg",1.541,"2025-10-12T04:13:49.722291Z"
29459,"9","","2025-10-12T04:13:54.297139Z",1029562,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/15/1732806096.000000000.jpg",2.28,"2025-10-12T04:13:54.297147Z"
28035,"11","","2025-10-11T18:24:57.694915Z",1029563,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/16/1732809703.000000000.jpg",1.305,"2025-10-11T18:24:57.694922Z"
29460,"9","Abnormal","2025-10-12T04:14:02.827654Z",1029564,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/17/1732813310.000000000.jpg",1.769,"2025-10-12T04:14:02.827666Z"
27887,"11","Abnormal","2025-10-11T18:20:19.700030Z",1029565,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/18/1732816911.000000000.jpg",5.588,"2025-10-11T19:48:04.007742Z"
29461,"9","Abnormal","2025-10-12T04:14:10.143164Z",1029566,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/19/1732820513.000000000.jpg",1.207,"2025-10-12T04:14:10.143182Z"
29462,"9","Abnormal","2025-10-12T04:14:14.098061Z",1029567,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/20/1732824114.000000000.jpg",0.975,"2025-10-12T04:14:14.098069Z"
29463,"9","Abnormal","2025-10-12T04:14:20.056791Z",1029568,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/21/1732827723.000000000.jpg",2.168,"2025-10-12T04:14:20.056799Z"
29464,"9","","2025-10-12T04:14:26.224015Z",1029569,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/22/1732831347.000000000.jpg",2.827,"2025-10-12T04:14:26.224034Z"
29465,"9","","2025-10-12T04:14:32.471205Z",1029570,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/333/23/1732834949.000000000.jpg",2.664,"2025-10-12T04:14:32.471214Z"
29466,"9","","2025-10-12T04:14:36.556767Z",1029571,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/00/1732838552.000000000.jpg",1.224,"2025-10-12T04:14:36.556781Z"
29467,"9","","2025-10-12T04:14:41.406397Z",1029572,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/01/1732842160.000000000.jpg",1.519,"2025-10-12T04:14:41.406405Z"
29468,"9","","2025-10-12T04:14:48.022110Z",1029573,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/02/1732845768.000000000.jpg",3.92,"2025-10-12T04:14:48.022121Z"
29469,"9","","2025-10-12T04:14:53.807756Z",1029574,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/03/1732849383.000000000.jpg",3.185,"2025-10-12T04:14:53.807764Z"
29470,"9","","2025-10-12T04:14:59.030143Z",1029575,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/04/1732852986.000000000.jpg",2.513,"2025-10-12T04:14:59.030154Z"
29600,"9","","2025-10-12T04:19:24.638816Z",1029576,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/05/1732856615.000000000.jpg",3.6189999999999998,"2025-10-12T04:19:29.661620Z"
29601,"9","","2025-10-12T04:19:39.886903Z",1029577,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/06/1732860226.000000000.jpg",1.786,"2025-10-12T04:19:39.886916Z"
29602,"9","","2025-10-12T04:19:41.413697Z",1029578,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/334/07/1732863845.000000000.jpg",0.91,"2025-10-12T04:19:41.413705Z"
29603,"9","","2025-10-12T04:19:46.003330Z",1029579,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/08/1733299201.000000000.jpg",4.022,"2025-10-12T04:19:46.003339Z"
29604,"9","Abnormal","2025-10-12T04:19:48.876729Z",1029580,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/09/1733302806.000000000.jpg",2.149,"2025-10-12T04:19:48.876755Z"
27895,"11","Abnormal","2025-10-11T18:20:48.628234Z",1029581,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/10/1733306409.000000000.jpg",7.654,"2025-10-11T18:20:48.628248Z"
29605,"9","Abnormal","2025-10-12T04:19:50.586767Z",1029582,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/11/1733310042.000000000.jpg",1.015,"2025-10-12T04:19:50.586775Z"
29606,"9","Abnormal","2025-10-12T04:19:53.286568Z",1029583,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/12/1733313649.000000000.jpg",2.222,"2025-10-12T04:19:53.286585Z"
27301,"9","Abnormal","2025-10-10T16:23:06.500129Z",1029584,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/13/1733317251.000000000.jpg",4.618,"2025-10-10T16:23:06.500166Z"
29609,"9","","2025-10-12T04:20:00.963243Z",1029587,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/16/1733328095.000000000.jpg",2.085,"2025-10-12T04:20:00.963257Z"
29610,"9","Abnormal","2025-10-12T04:20:02.717488Z",1029588,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/17/1733331721.000000000.jpg",1.093,"2025-10-12T04:20:02.717516Z"
29611,"9","Abnormal","2025-10-12T04:20:04.453352Z",1029589,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/18/1733335324.000000000.jpg",1.043,"2025-10-12T04:20:04.453359Z"
29612,"9","Abnormal","2025-10-12T04:20:06.238754Z",1029590,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/19/1733338925.000000000.jpg",1.282,"2025-10-12T04:20:06.238762Z"
29613,"9","Abnormal","2025-10-12T04:20:08.845544Z",1029591,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/20/1733342525.000000000.jpg",2.163,"2025-10-12T04:20:08.845551Z"
29614,"9","Abnormal","2025-10-12T04:20:10.251607Z",1029592,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/21/1733346130.000000000.jpg",0.926,"2025-10-12T04:20:10.251621Z"
29615,"9","","2025-10-12T04:20:12.647906Z",1029593,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/22/1733349760.000000000.jpg",1.738,"2025-10-12T04:20:12.647922Z"
29616,"9","","2025-10-12T04:20:15.164043Z",1029594,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/339/23/1733353373.000000000.jpg",1.922,"2025-10-12T04:20:15.164054Z"
29617,"9","","2025-10-12T04:20:16.442936Z",1029595,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/00/1733356983.000000000.jpg",0.887,"2025-10-12T04:20:16.442945Z"
29618,"9","","2025-10-12T04:20:18.182167Z",1029596,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/01/1733360588.000000000.jpg",1.178,"2025-10-12T04:20:18.182175Z"
28066,"9","","2025-10-11T18:25:44.415824Z",1029597,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/02/1733364198.000000000.jpg",1.449,"2025-10-11T18:25:44.415848Z"
29619,"9","","2025-10-12T04:20:20.695090Z",1029598,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/03/1733367811.000000000.jpg",2.164,"2025-10-12T04:20:20.695106Z"
29620,"9","Abnormal","2025-10-12T04:20:23.075751Z",1029599,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/04/1733371425.000000000.jpg",1.951,"2025-10-12T04:20:23.075759Z"
29621,"9","Abnormal","2025-10-12T04:20:25.066520Z",1029600,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/05/1733375035.000000000.jpg",1.532,"2025-10-12T04:20:25.066532Z"
29622,"9","Abnormal","2025-10-12T04:20:29.029581Z",1029601,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/06/1733378641.000000000.jpg",3.375,"2025-10-12T04:20:29.029594Z"
29623,"9","Abnormal","2025-10-12T04:20:31.507267Z",1029602,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/340/07/1733382254.000000000.jpg",1.817,"2025-10-12T04:20:31.507278Z"
29624,"9","","2025-10-12T04:20:33.244668Z",1029603,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/08/1734508831.000000000.jpg",1.204,"2025-10-12T04:20:33.244676Z"
29625,"9","","2025-10-12T04:20:35.391465Z",1029604,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/09/1734512445.000000000.jpg",1.698,"2025-10-12T04:20:35.391498Z"
29626,"9","","2025-10-12T04:20:37.054100Z",1029605,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/10/1734516064.000000000.jpg",1.091,"2025-10-12T04:20:37.054135Z"
29627,"9","","2025-10-12T04:20:38.790302Z",1029606,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/11/1734519664.000000000.jpg",0.983,"2025-10-12T04:20:38.790312Z"
29628,"9","","2025-10-12T04:20:40.603474Z",1029607,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/12/1734523275.000000000.jpg",0.991,"2025-10-12T04:20:40.603507Z"
29629,"9","","2025-10-12T04:20:42.179848Z",1029608,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/13/1734526878.000000000.jpg",0.858,"2025-10-12T04:20:42.179856Z"
29630,"9","","2025-10-12T04:20:45.384975Z",1029609,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/14/1734530488.000000000.jpg",2.374,"2025-10-12T04:20:45.385010Z"
29631,"9","Abnormal","2025-10-12T04:20:47.757633Z",1029610,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/15/1734534110.000000000.jpg",1.711,"2025-10-12T04:20:47.757642Z"
29632,"9","Abnormal","2025-10-12T04:20:49.591390Z",1029611,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/16/1734537724.000000000.jpg",1.228,"2025-10-12T04:20:49.591396Z"
29633,"9","Abnormal","2025-10-12T04:20:51.644028Z",1029612,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/17/1734541330.000000000.jpg",1.314,"2025-10-12T04:20:51.644036Z"
29634,"9","Abnormal","2025-10-12T04:20:53.448222Z",1029613,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/18/1734544942.000000000.jpg",1.225,"2025-10-12T04:20:53.448280Z"
27818,"9","Abnormal","2025-10-11T18:11:10.556908Z",1029614,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/19/1734548546.000000000.jpg",9.217,"2025-10-11T18:11:10.556917Z"
29635,"9","Abnormal","2025-10-12T04:21:01.378063Z",1029615,"https://tools.alertcalifornia.org/fireframes5/digitalpath-redis/Axis-CoronadoHillsS/2024/353/20/1734552153.000000000.jpg",7.193,"2025-10-12T04:21:01.378071Z"
